id_student,score_MAT,level_MAT,score_LEN,level_LEN,score_ING,level_ING
59684,354.4323,1.0,392.8895,1.0,250.1505,1.0
59685,547.6594,3.0,644.0438,4.0,621.483,4.0
59686,549.6514,3.0,496.699,2.0,485.2675,2.0
59687,401.245,2.0,571.8162,3.0,523.1128,3.0
59688,534.7112,3.0,574.3841,3.0,415.6999,2.0
59689,443.0777,2.0,527.5085,3.0,497.5137,2.0
59690,534.7112,3.0,599.5313,3.0,630.4929,4.0
59691,491.8825,2.0,494.2144,2.0,363.7547,1.0
59692,465.9861,2.0,259.2557,1.0,500.9875,3.0
59693,536.7032,3.0,408.0742,2.0,522.2185,3.0
59694,484.9104,2.0,550.6147,3.0,358.4499,1.0
59695,554.6315,3.0,580.1545,3.0,476.6719,2.0
59696,500.8466,3.0,554.2668,3.0,633.2035,4.0
59697,532.7191,3.0,614.2446,4.0,574.1979,3.0
59698,488.8944,2.0,529.7465,3.0,391.2326,1.0
59699,421.1653,2.0,347.1399,1.0,400.5726,2.0
59700,621.3646,4.0,592.3435,3.0,489.9625,2.0
59701,479.9303,2.0,462.6417,2.0,592.9379,3.0
59702,,,,,,
59703,473.9542,2.0,552.0521,3.0,421.1179,2.0
59704,614.3925,4.0,692.9871,4.0,561.3689,3.0
59705,463.994,2.0,519.9355,3.0,462.0311,2.0
59706,619.3725,4.0,640.2859,4.0,510.4167,3.0
59707,531.7231,3.0,402.7122,2.0,403.1378,2.0
59708,498.8546,2.0,474.1518,2.0,563.689,3.0
59709,385.3088,1.0,453.8143,2.0,426.1338,2.0
59710,671.1653,4.0,543.381,3.0,534.2191,3.0
59711,520.7669,3.0,484.4507,2.0,378.2654,1.0
59712,419.1733,2.0,436.0145,2.0,499.0033,2.0
59713,466.9821,2.0,321.5587,1.0,348.1947,1.0
59714,750.8466,4.0,604.9971,4.0,605.8472,4.0
59715,592.4801,3.0,545.3925,3.0,472.014,2.0
59716,349.4522,1.0,274.3428,1.0,478.1844,2.0
59717,578.5358,3.0,556.2017,3.0,493.6038,2.0
59718,445.0697,2.0,484.1444,2.0,616.204,4.0
59719,322.5598,1.0,187.8201,1.0,289.8008,1.0
59720,718.9741,4.0,644.2729,4.0,647.0739,4.0
59721,490.8864,2.0,638.7062,4.0,705.7218,4.0
59722,,,354.7799,1.0,424.0379,2.0
59723,425.1494,2.0,612.2253,4.0,436.2338,2.0
59724,571.5637,3.0,499.8466,2.0,416.1382,2.0
59725,706.0259,4.0,681.4214,4.0,706.4628,4.0
59726,512.7988,3.0,388.5598,1.0,355.2191,1.0
59727,378.3366,1.0,499.4138,2.0,521.0737,3.0
59728,406.2251,2.0,459.8115,2.0,577.9954,3.0
59729,430.1295,2.0,448.2869,2.0,456.8001,2.0
59730,623.3566,4.0,477.8404,2.0,594.0328,3.0
59731,692.0817,4.0,603.4857,4.0,369.0493,1.0
59732,694.0737,4.0,586.4429,3.0,497.6143,2.0
59733,521.7629,3.0,574.9207,3.0,551.7682,3.0
59734,543.6753,3.0,426.1167,2.0,509.3664,3.0
59735,500.8466,3.0,539.0373,3.0,464.5349,2.0
59736,,,,,598.4438,3.0
59737,537.6992,3.0,601.9468,4.0,606.0885,4.0
59738,514.7908,3.0,575.3313,3.0,544.0453,3.0
59739,508.8147,3.0,427.9591,2.0,529.7587,3.0
59740,428.1375,2.0,656.8433,4.0,606.9102,4.0
59741,624.3526,4.0,530.5581,3.0,552.5947,3.0
59742,515.7869,3.0,418.3562,2.0,463.5505,2.0
59743,453.0378,2.0,680.3832,4.0,548.849,3.0
59744,519.7709,3.0,551.1314,3.0,450.9453,2.0
59745,569.5717,3.0,524.2913,3.0,512.3666,3.0
59746,455.0299,2.0,454.2157,2.0,408.7319,2.0
59747,409.2131,2.0,,,398.4589,1.0
59748,467.9781,2.0,648.6107,4.0,545.4712,3.0
59749,410.2092,2.0,453.8455,2.0,532.0658,3.0
59750,451.0458,2.0,498.9183,2.0,386.8618,1.0
59751,429.1335,2.0,473.0627,2.0,292.0601,1.0
59752,582.5199,3.0,533.8905,3.0,533.4373,3.0
59753,607.4203,4.0,628.6548,4.0,475.5196,2.0
59754,422.1613,2.0,396.2869,1.0,,
59755,600.4482,4.0,444.765,2.0,482.8091,2.0
59756,837.5,4.0,525.3525,3.0,496.0119,2.0
59757,466.9821,2.0,566.2868,3.0,501.1654,3.0
59758,372.3606,1.0,436.0568,2.0,484.0347,2.0
59759,441.0857,2.0,555.4468,3.0,468.6814,2.0
59760,415.1892,2.0,549.4854,3.0,508.8904,3.0
59761,515.7869,3.0,310.4956,1.0,299.7095,1.0
59762,614.3925,4.0,474.5302,2.0,583.1384,3.0
59763,468.9741,2.0,537.3176,3.0,482.1106,2.0
59764,508.8147,3.0,615.7849,4.0,596.3356,3.0
59765,563.5956,3.0,558.5996,3.0,432.2624,2.0
59766,421.1653,2.0,709.1682,4.0,538.0487,3.0
59767,521.7629,3.0,628.3299,4.0,595.1968,3.0
59768,505.8267,3.0,518.5876,3.0,542.3002,3.0
59769,515.7869,3.0,621.9113,4.0,498.8682,2.0
59770,593.4761,3.0,521.5419,3.0,567.0634,3.0
59771,398.257,1.0,476.6671,2.0,506.8292,3.0
59772,547.6594,3.0,474.6882,2.0,442.1103,2.0
59773,413.1972,2.0,418.3058,2.0,323.8312,1.0
59774,527.739,3.0,496.8782,2.0,570.0859,3.0
59775,652.241,4.0,613.3388,4.0,707.8322,4.0
59776,641.2849,4.0,603.5795,4.0,757.4968,4.0
59777,604.4323,4.0,596.3491,3.0,652.6409,4.0
59778,411.2052,2.0,391.0312,1.0,414.662,2.0
59779,494.8705,2.0,552.7184,3.0,610.0987,4.0
59780,447.0618,2.0,397.6913,1.0,466.3662,2.0
59781,316.5837,1.0,432.2561,2.0,486.7723,2.0
59782,206.0259,1.0,451.1364,2.0,518.5025,3.0
59783,432.1215,2.0,427.5675,2.0,416.6711,2.0
59784,561.6036,3.0,495.0327,2.0,487.8153,2.0
59785,473.9542,2.0,407.7459,2.0,434.8053,2.0
59786,308.6155,1.0,310.4877,1.0,460.9821,2.0
59787,500.8466,3.0,540.4927,3.0,538.0207,3.0
59788,561.6036,3.0,709.1682,4.0,616.5687,4.0
59789,309.6115,1.0,386.7824,1.0,485.9184,2.0
59790,528.735,3.0,646.0164,4.0,493.4905,2.0
59791,474.9502,2.0,597.0314,3.0,684.8502,4.0
59792,464.9901,2.0,477.7712,2.0,439.9602,2.0
59793,528.735,3.0,513.8864,3.0,547.4918,3.0
59794,412.2012,2.0,676.5317,4.0,643.2196,4.0
59795,473.9542,2.0,525.9698,3.0,495.4994,2.0
59796,473.9542,2.0,542.4694,3.0,623.7058,4.0
59797,433.1175,2.0,484.8836,2.0,392.3393,1.0
59798,429.1335,2.0,573.3067,3.0,615.4391,4.0
59799,349.4522,1.0,443.2147,2.0,373.5729,1.0
59800,510.8068,3.0,471.5494,2.0,528.3948,3.0
59801,698.0577,4.0,555.6552,3.0,594.6627,3.0
59802,532.7191,3.0,624.817,4.0,743.9307,4.0
59803,525.747,3.0,595.3376,3.0,569.2084,3.0
59804,450.0498,2.0,561.3448,3.0,515.3474,3.0
59805,569.5717,3.0,385.2426,1.0,555.2387,3.0
59806,,,,,,
59807,269.7709,1.0,417.8417,2.0,403.2678,2.0
59808,454.0339,2.0,681.1308,4.0,591.3718,3.0
59809,671.1653,4.0,555.2651,3.0,535.2644,3.0
59810,498.8546,2.0,625.3101,4.0,502.804,3.0
59811,625.3486,4.0,415.343,2.0,609.7852,4.0
59812,486.9024,2.0,569.3951,3.0,550.9489,3.0
59813,694.0737,4.0,648.6107,4.0,537.6443,3.0
59814,456.0259,2.0,378.8767,1.0,343.3825,1.0
59815,646.265,4.0,587.0814,3.0,636.4571,4.0
59816,620.3685,4.0,539.7368,3.0,506.619,3.0
59817,292.6793,1.0,464.2586,2.0,432.3846,2.0
59818,485.9064,2.0,405.0769,2.0,414.0015,2.0
59819,481.9223,2.0,561.5114,3.0,454.921,2.0
59820,594.4721,3.0,605.0145,4.0,595.8364,3.0
59821,232.9183,1.0,286.7374,1.0,312.138,1.0
59822,538.6952,3.0,545.3925,3.0,610.5724,4.0
59823,715.9861,4.0,624.817,4.0,757.4968,4.0
59824,487.8984,2.0,411.9952,2.0,594.4008,3.0
59825,477.9382,2.0,473.2231,2.0,334.1373,1.0
59826,,,685.1691,4.0,706.8147,4.0
59827,589.492,3.0,435.434,2.0,690.348,4.0
59828,409.2131,2.0,433.7903,2.0,515.9836,3.0
59829,455.0299,2.0,324.5373,1.0,366.0913,1.0
59830,555.6275,3.0,399.8496,1.0,507.8121,3.0
59831,481.9223,2.0,571.5609,3.0,642.0632,4.0
59832,433.1175,2.0,443.7657,2.0,439.7199,2.0
59833,537.6992,3.0,575.3313,3.0,513.5272,3.0
59834,543.6753,3.0,456.7191,2.0,454.4007,2.0
59835,597.4601,3.0,573.351,3.0,427.5443,2.0
59836,489.8904,2.0,572.5652,3.0,598.232,3.0
59837,584.512,3.0,376.3761,1.0,586.618,3.0
59838,581.5239,3.0,539.1669,3.0,638.2359,4.0
59839,315.5876,1.0,363.4941,1.0,476.0544,2.0
59840,443.0777,2.0,341.5192,1.0,485.3385,2.0
59841,555.6275,3.0,311.2326,1.0,505.1038,3.0
59842,399.253,1.0,524.1974,3.0,449.9563,2.0
59843,521.7629,3.0,664.0889,4.0,620.2596,4.0
59844,426.1454,2.0,352.2351,1.0,456.5743,2.0
59845,484.9104,2.0,538.4462,3.0,580.9922,3.0
59846,431.1255,2.0,464.521,2.0,579.8856,3.0
59847,330.5279,1.0,476.3276,2.0,560.054,3.0
59848,521.7629,3.0,519.9355,3.0,547.6868,3.0
59849,590.488,3.0,485.6601,2.0,553.1318,3.0
59850,361.4044,1.0,425.9168,2.0,439.3785,2.0
59851,425.1494,2.0,344.4178,1.0,550.3181,3.0
59852,626.3446,4.0,569.4429,3.0,489.1177,2.0
59853,709.0139,4.0,644.7704,4.0,686.0077,4.0
59854,520.7669,3.0,385.0948,1.0,309.8434,1.0
59855,377.3406,1.0,587.5013,3.0,473.1087,2.0
59856,430.1295,2.0,395.8862,1.0,396.2368,1.0
59857,453.0378,2.0,481.9283,2.0,524.4025,3.0
59858,486.9024,2.0,396.3894,1.0,272.0846,1.0
59859,547.6594,3.0,508.7549,3.0,541.7328,3.0
59860,468.9741,2.0,251.9375,1.0,360.3003,1.0
59861,278.735,1.0,383.4323,1.0,384.9572,1.0
59862,510.8068,3.0,477.8649,2.0,594.401,3.0
59863,632.3207,4.0,447.5627,2.0,489.9996,2.0
59864,462.998,2.0,607.5736,4.0,422.2893,2.0
59865,644.2729,4.0,396.3481,1.0,467.2624,2.0
59866,511.8028,3.0,481.3871,2.0,509.5237,3.0
59867,485.9064,2.0,507.6046,3.0,359.6299,1.0
59868,383.3167,1.0,492.2336,2.0,407.74,2.0
59869,597.4601,3.0,585.2514,3.0,560.2761,3.0
59870,618.3765,4.0,573.995,3.0,641.5103,4.0
59871,581.5239,3.0,570.7128,3.0,661.9077,4.0
59872,506.8227,3.0,384.7808,1.0,383.4915,1.0
59873,464.9901,2.0,462.4324,2.0,476.643,2.0
59874,247.8586,1.0,290.4476,1.0,242.4675,1.0
59875,550.6474,3.0,541.2192,3.0,390.6832,1.0
59876,456.0259,2.0,420.674,2.0,469.1346,2.0
59877,626.3446,4.0,500.5195,3.0,436.2307,2.0
59878,394.2729,1.0,406.9446,2.0,463.0785,2.0
59879,494.8705,2.0,568.0631,3.0,703.6991,4.0
59880,646.265,4.0,576.8937,3.0,540.8566,3.0
59881,515.7869,3.0,430.3404,2.0,370.4698,1.0
59882,457.0219,2.0,410.1922,2.0,366.1638,1.0
59883,581.5239,3.0,485.7508,2.0,601.7823,4.0
59884,716.9821,4.0,573.1074,3.0,525.9798,3.0
59885,431.1255,2.0,507.7877,3.0,371.2823,1.0
59886,573.5558,3.0,456.8475,2.0,443.7756,2.0
59887,452.0418,2.0,321.3122,1.0,329.2719,1.0
59888,431.1255,2.0,332.7887,1.0,360.6969,1.0
59889,548.6554,3.0,477.4857,2.0,429.642,2.0
59890,558.6155,3.0,542.1068,3.0,590.3715,3.0
59891,416.1853,2.0,399.4985,1.0,412.3037,2.0
59892,423.1574,2.0,540.3627,3.0,410.3728,2.0
59893,462.002,2.0,364.1368,1.0,347.051,1.0
59894,517.7789,3.0,458.8117,2.0,393.3349,1.0
59895,574.5518,3.0,575.4329,3.0,499.8432,2.0
59896,507.8187,3.0,531.0759,3.0,408.4469,2.0
59897,359.4124,1.0,531.9691,3.0,502.0809,3.0
59898,346.4641,1.0,500.7524,3.0,512.5383,3.0
59899,541.6833,3.0,479.033,2.0,438.4055,2.0
59900,544.6713,3.0,420.3846,2.0,437.4023,2.0
59901,695.0697,4.0,539.1974,3.0,744.608,4.0
59902,368.3765,1.0,377.2707,1.0,383.5885,1.0
59903,558.6155,3.0,375.0891,1.0,311.8382,1.0
59904,535.7072,3.0,485.9047,2.0,514.4194,3.0
59905,650.249,4.0,621.9113,4.0,740.8798,4.0
59906,472.9582,2.0,575.4329,3.0,495.8857,2.0
59907,442.0817,2.0,457.865,2.0,371.0435,1.0
59908,369.3725,1.0,516.5877,3.0,646.9189,4.0
59909,566.5837,3.0,601.6234,4.0,547.7328,3.0
59910,582.5199,3.0,481.7138,2.0,556.9493,3.0
59911,327.5398,1.0,499.5084,2.0,467.3994,2.0
59912,470.9661,2.0,475.6227,2.0,583.6082,3.0
59913,588.496,3.0,465.3327,2.0,406.8124,2.0
59914,450.0498,2.0,543.1256,3.0,606.4999,4.0
59915,551.6434,3.0,465.6759,2.0,516.9888,3.0
59916,374.3526,1.0,340.9714,1.0,392.1371,1.0
59917,333.5159,1.0,392.3088,1.0,399.4924,1.0
59918,443.0777,2.0,474.2079,2.0,502.1656,3.0
59919,469.9701,2.0,495.9165,2.0,447.0841,2.0
59920,,,549.0012,3.0,537.9766,3.0
59921,555.6275,3.0,610.5176,4.0,650.0959,4.0
59922,455.0299,2.0,404.5764,2.0,398.7068,1.0
59923,497.8586,2.0,594.7192,3.0,600.9872,4.0
59924,525.747,3.0,652.1196,4.0,523.409,3.0
59925,463.994,2.0,385.6873,1.0,503.2624,3.0
59926,463.994,2.0,542.535,3.0,494.7098,2.0
59927,366.3845,1.0,455.1736,2.0,490.9523,2.0
59928,567.5797,3.0,359.3803,1.0,399.0661,1.0
59929,525.747,3.0,518.3224,3.0,482.6827,2.0
59930,462.998,2.0,433.5491,2.0,458.0657,2.0
59931,454.0339,2.0,517.2513,3.0,548.7075,3.0
59932,668.1773,4.0,428.9087,2.0,505.1087,3.0
59933,530.7271,3.0,519.9355,3.0,504.8281,3.0
59934,440.0896,2.0,429.1696,2.0,433.0183,2.0
59935,430.1295,2.0,439.4974,2.0,333.5964,1.0
59936,614.3925,4.0,237.8925,1.0,572.3525,3.0
59937,643.2769,4.0,565.1787,3.0,673.1423,4.0
59938,397.261,1.0,472.6062,2.0,334.1298,1.0
59939,575.5478,3.0,495.9219,2.0,561.2679,3.0
59940,587.5,3.0,458.5387,2.0,452.4595,2.0
59941,606.4243,4.0,480.1618,2.0,504.2337,3.0
59942,,,469.813,2.0,470.7474,2.0
59943,517.7789,3.0,422.4266,2.0,529.917,3.0
59944,662.2012,4.0,505.4917,3.0,468.0245,2.0
59945,421.1653,2.0,512.1479,3.0,445.8171,2.0
59946,492.8785,2.0,405.5391,2.0,387.5346,1.0
59947,456.0259,2.0,621.9113,4.0,617.8737,4.0
59948,588.496,3.0,591.4789,3.0,706.0217,4.0
59949,520.7669,3.0,533.427,3.0,533.8313,3.0
59950,523.755,3.0,565.5439,3.0,549.6311,3.0
59951,518.7749,3.0,609.2144,4.0,516.4613,3.0
59952,481.9223,2.0,386.6658,1.0,391.9616,1.0
59953,429.1335,2.0,461.4996,2.0,405.792,2.0
59954,511.8028,3.0,604.1428,4.0,520.9001,3.0
59955,655.2291,4.0,433.7476,2.0,494.0977,2.0
59956,374.3526,1.0,436.898,2.0,270.3971,1.0
59957,705.0299,4.0,576.4977,3.0,628.8519,4.0
59958,524.751,3.0,385.2486,1.0,289.8349,1.0
59959,603.4363,4.0,557.8179,3.0,456.7523,2.0
59960,436.1056,2.0,529.262,3.0,448.4534,2.0
59961,433.1175,2.0,543.2213,3.0,424.994,2.0
59962,809.6116,4.0,571.7639,3.0,757.4968,4.0
59963,570.5677,3.0,589.5839,3.0,552.8741,3.0
59964,605.4283,4.0,632.8099,4.0,562.1191,3.0
59965,412.2012,2.0,474.7041,2.0,577.0534,3.0
59966,320.5677,1.0,,,436.4319,2.0
59967,477.9382,2.0,583.9684,3.0,585.0203,3.0
59968,300.6474,1.0,470.249,2.0,479.6042,2.0
59969,501.8426,3.0,402.5961,2.0,490.1712,2.0
59970,418.1773,2.0,523.6993,3.0,504.248,3.0
59971,480.9263,2.0,393.6287,1.0,386.4495,1.0
59972,531.7231,3.0,399.8184,1.0,379.7325,1.0
59973,641.2849,4.0,461.8582,2.0,477.5919,2.0
59974,519.7709,3.0,631.6956,4.0,541.5065,3.0
59975,518.7749,3.0,521.326,3.0,521.3702,3.0
59976,534.7112,3.0,491.95,2.0,423.0406,2.0
59977,497.8586,2.0,592.1193,3.0,384.8638,1.0
59978,490.8864,2.0,524.3727,3.0,531.9235,3.0
59979,445.0697,2.0,320.2091,1.0,575.3742,3.0
59980,709.0139,4.0,539.0002,3.0,500.0356,3.0
59981,,,,,345.4025,1.0
59982,477.9382,2.0,568.0562,3.0,451.3246,2.0
59983,435.1096,2.0,524.5379,3.0,583.7138,3.0
59984,581.5239,3.0,550.0006,3.0,519.1138,3.0
59985,528.735,3.0,581.0248,3.0,673.7305,4.0
59986,480.9263,2.0,461.5474,2.0,366.1436,1.0
59987,418.1773,2.0,455.7187,2.0,510.1426,3.0
59988,566.5837,3.0,352.9712,1.0,456.2294,2.0
59989,578.5358,3.0,498.341,2.0,472.2484,2.0
59990,477.9382,2.0,538.9918,3.0,624.7665,4.0
59991,604.4323,4.0,594.6822,3.0,545.4687,3.0
59992,497.8586,2.0,575.8751,3.0,637.43,4.0
59993,627.3406,4.0,396.6197,1.0,392.9517,1.0
59994,345.4681,1.0,525.4919,3.0,490.3457,2.0
59995,672.1614,4.0,681.1522,4.0,650.9368,4.0
59996,701.0458,4.0,527.021,3.0,740.8798,4.0
59997,611.4044,4.0,439.3226,2.0,523.1033,3.0
59998,296.6634,1.0,197.9289,1.0,419.0,2.0
59999,566.5837,3.0,681.4214,4.0,535.9927,3.0
60000,531.7231,3.0,359.4701,1.0,316.4878,1.0
60001,471.9622,2.0,489.3842,2.0,458.3107,2.0
60002,758.8148,4.0,628.9995,4.0,652.6409,4.0
60003,435.1096,2.0,464.4387,2.0,411.0336,2.0
60004,584.512,3.0,566.6984,3.0,451.829,2.0
60005,579.5319,3.0,688.7926,4.0,577.1379,3.0
60006,656.2251,4.0,728.8939,4.0,634.2432,4.0
60007,507.8187,3.0,643.8057,4.0,545.8155,3.0
60008,334.512,1.0,289.0998,1.0,336.476,1.0
60009,651.245,4.0,345.0443,1.0,388.1425,1.0
60010,511.8028,3.0,454.8738,2.0,527.9855,3.0
60011,397.261,1.0,559.4083,3.0,267.3117,1.0
60012,473.9542,2.0,466.973,2.0,446.5676,2.0
60013,612.4004,4.0,424.3729,2.0,474.3145,2.0
60014,460.0099,2.0,535.0549,3.0,584.6942,3.0
60015,598.4562,3.0,545.2725,3.0,584.7426,3.0
60016,557.6195,3.0,534.1082,3.0,482.4074,2.0
60017,399.253,1.0,502.7997,3.0,466.0995,2.0
60018,474.9502,2.0,506.3758,3.0,287.182,1.0
60019,362.4004,1.0,355.7643,1.0,456.1211,2.0
60020,360.4084,1.0,487.7409,2.0,520.832,3.0
60021,716.9821,4.0,415.9156,2.0,546.8854,3.0
60022,442.0817,2.0,561.5154,3.0,411.634,2.0
60023,527.739,3.0,621.9113,4.0,567.1488,3.0
60024,558.6155,3.0,587.0814,3.0,591.5079,3.0
60025,585.508,3.0,585.1568,3.0,592.6641,3.0
60026,373.3566,1.0,403.6023,2.0,444.7069,2.0
60027,641.2849,4.0,634.7901,4.0,603.388,4.0
60028,444.0737,2.0,430.934,2.0,446.3805,2.0
60029,471.9622,2.0,523.119,3.0,438.5911,2.0
60030,494.8705,2.0,477.7119,2.0,346.5169,1.0
60031,427.1414,2.0,404.4508,2.0,517.2736,3.0
60032,565.5876,3.0,541.3628,3.0,529.011,3.0
60033,500.8466,3.0,498.8517,2.0,565.6138,3.0
60034,,,,,406.9465,2.0
60035,532.7191,3.0,595.4987,3.0,446.9741,2.0
60036,518.7749,3.0,489.8793,2.0,435.842,2.0
60037,464.9901,2.0,560.419,3.0,526.6454,3.0
60038,388.2968,1.0,558.5996,3.0,503.6305,3.0
60039,646.265,4.0,508.7899,3.0,634.6437,4.0
60040,547.6594,3.0,501.6824,3.0,513.3075,3.0
60041,401.245,2.0,472.8236,2.0,434.5032,2.0
60042,462.002,2.0,625.3101,4.0,590.3362,3.0
60043,421.1653,2.0,499.0938,2.0,502.9771,3.0
60044,349.4522,1.0,641.4516,4.0,493.0177,2.0
60045,478.9343,2.0,517.3092,3.0,362.5329,1.0
60046,593.4761,3.0,625.9805,4.0,558.3185,3.0
60047,601.4442,4.0,578.0063,3.0,366.1723,1.0
60048,342.4801,1.0,454.1582,2.0,414.0687,2.0
60049,449.0538,2.0,320.0547,1.0,424.452,2.0
60050,473.9542,2.0,644.7704,4.0,549.9052,3.0
60051,655.2291,4.0,622.1639,4.0,555.2809,3.0
60052,427.1414,2.0,531.2323,3.0,622.2134,4.0
60053,514.7908,3.0,392.0438,1.0,547.3221,3.0
60054,418.1773,2.0,580.2518,3.0,449.8953,2.0
60055,510.8068,3.0,554.8274,3.0,727.4082,4.0
60056,,,,,499.4881,2.0
60057,650.249,4.0,590.1556,3.0,612.3753,4.0
60058,454.0339,2.0,430.7092,2.0,539.1608,3.0
60059,554.6315,3.0,546.2241,3.0,534.6849,3.0
60060,593.4761,3.0,597.2228,3.0,575.873,3.0
60061,546.6633,3.0,417.5564,2.0,465.566,2.0
60062,592.4801,3.0,539.6781,3.0,575.9302,3.0
60063,663.1972,4.0,663.4109,4.0,554.6561,3.0
60064,488.8944,2.0,500.5707,3.0,520.3428,3.0
60065,535.7072,3.0,521.7168,3.0,612.4367,4.0
60066,349.4522,1.0,575.9339,3.0,469.896,2.0
60067,315.5876,1.0,514.4185,3.0,536.1722,3.0
60068,449.0538,2.0,308.4456,1.0,309.0663,1.0
60069,475.9462,2.0,427.7119,2.0,487.1644,2.0
60070,607.4203,4.0,663.4109,4.0,689.6797,4.0
60071,518.7749,3.0,476.444,2.0,392.9002,1.0
60072,416.1853,2.0,522.3398,3.0,472.5717,2.0
60073,467.9781,2.0,463.7816,2.0,469.3066,2.0
60074,492.8785,2.0,279.3882,1.0,425.5386,2.0
60075,385.3088,1.0,434.9212,2.0,540.8313,3.0
60076,669.1733,4.0,429.5284,2.0,646.9714,4.0
60077,447.0618,2.0,507.1768,3.0,447.472,2.0
60078,334.512,1.0,582.6781,3.0,503.7831,3.0
60079,531.7231,3.0,567.6222,3.0,694.4524,4.0
60080,520.7669,3.0,486.5817,2.0,540.3226,3.0
60081,399.253,1.0,539.2499,3.0,405.8893,2.0
60082,561.6036,3.0,625.2324,4.0,563.0864,3.0
60083,451.0458,2.0,581.5535,3.0,448.082,2.0
60084,585.508,3.0,492.9438,2.0,451.0297,2.0
60085,520.7669,3.0,362.7021,1.0,659.455,4.0
60086,556.6235,3.0,551.4225,3.0,435.1038,2.0
60087,506.8227,3.0,551.8903,3.0,648.1504,4.0
60088,446.0657,2.0,565.9969,3.0,545.3185,3.0
60089,601.4442,4.0,585.01,3.0,597.8506,3.0
60090,516.7829,3.0,478.5487,2.0,442.7466,2.0
60091,383.3167,1.0,438.4361,2.0,459.5165,2.0
60092,620.3685,4.0,431.9134,2.0,542.1401,3.0
60093,409.2131,2.0,571.41,3.0,627.9929,4.0
60094,523.755,3.0,527.021,3.0,382.9455,1.0
60095,543.6753,3.0,198.6677,1.0,500.5194,3.0
60096,447.0618,2.0,343.8797,1.0,460.5723,2.0
60097,759.8107,4.0,638.7123,4.0,546.7959,3.0
60098,473.9542,2.0,479.5095,2.0,445.8258,2.0
60099,586.504,3.0,569.2296,3.0,425.6135,2.0
60100,579.5319,3.0,441.4522,2.0,514.0062,3.0
60101,510.8068,3.0,589.5948,3.0,672.2194,4.0
60102,647.261,4.0,562.3054,3.0,441.1832,2.0
60103,571.5637,3.0,638.7062,4.0,,
60104,543.6753,3.0,504.8119,3.0,531.3638,3.0
60105,609.4124,4.0,526.2142,3.0,434.4482,2.0
60106,406.2251,2.0,336.4142,1.0,433.0113,2.0
60107,489.8904,2.0,607.1535,4.0,490.6277,2.0
60108,468.9741,2.0,485.4566,2.0,531.9768,3.0
60109,529.7311,3.0,450.5242,2.0,486.1838,2.0
60110,667.1813,4.0,496.1318,2.0,458.3263,2.0
60111,499.8506,2.0,637.0665,4.0,630.5101,4.0
60112,597.4601,3.0,599.4991,3.0,,
60113,422.1613,2.0,569.7721,3.0,551.1531,3.0
60114,561.6036,3.0,460.5776,2.0,595.0464,3.0
60115,479.9303,2.0,526.1074,3.0,326.7963,1.0
60116,470.9661,2.0,455.6257,2.0,449.8491,2.0
60117,667.1813,4.0,589.7892,3.0,689.7609,4.0
60118,345.4681,1.0,457.9243,2.0,304.8928,1.0
60119,551.6434,3.0,364.9825,1.0,412.6743,2.0
60120,536.7032,3.0,537.1874,3.0,573.355,3.0
60121,462.998,2.0,439.0293,2.0,413.114,2.0
60122,561.6036,3.0,728.8939,4.0,681.7301,4.0
60123,526.743,3.0,545.3925,3.0,577.7566,3.0
60124,561.6036,3.0,340.5609,1.0,408.2526,2.0
60125,442.0817,2.0,415.9574,2.0,568.618,3.0
60126,449.0538,2.0,457.9649,2.0,378.4756,1.0
60127,380.3287,1.0,414.575,2.0,305.4959,1.0
60128,653.2371,4.0,705.978,4.0,590.9382,3.0
60129,539.6912,3.0,589.1416,3.0,523.5627,3.0
60130,536.7032,3.0,579.5728,3.0,488.0176,2.0
60131,510.8068,3.0,546.8718,3.0,574.7878,3.0
60132,518.7749,3.0,417.4474,2.0,532.5333,3.0
60133,322.5598,1.0,327.2589,1.0,394.5626,1.0
60134,498.8546,2.0,468.8768,2.0,396.5559,1.0
60135,381.3247,1.0,300.2831,1.0,440.295,2.0
60136,524.751,3.0,600.2484,4.0,691.8685,4.0
60137,497.8586,2.0,676.5958,4.0,503.1697,3.0
60138,603.4363,4.0,641.4516,4.0,652.2881,4.0
60139,535.7072,3.0,498.0446,2.0,466.4272,2.0
60140,538.6952,3.0,494.9581,2.0,465.762,2.0
60141,311.6036,1.0,489.0288,2.0,442.0908,2.0
60142,528.735,3.0,467.5397,2.0,378.9764,1.0
60143,558.6155,3.0,519.5712,3.0,410.3887,2.0
60144,461.006,2.0,309.7608,1.0,447.5738,2.0
60145,368.3765,1.0,447.5516,2.0,454.8027,2.0
60146,588.496,3.0,496.6377,2.0,470.5525,2.0
60147,707.0219,4.0,470.5203,2.0,482.699,2.0
60148,506.8227,3.0,514.5811,3.0,462.203,2.0
60149,492.8785,2.0,445.5559,2.0,403.2209,2.0
60150,461.006,2.0,488.8002,2.0,546.6882,3.0
60151,499.8506,2.0,496.1957,2.0,403.1697,2.0
60152,749.8506,4.0,587.9603,3.0,566.9023,3.0
60153,562.5996,3.0,448.7922,2.0,463.1108,2.0
60154,462.998,2.0,492.2629,2.0,528.0707,3.0
60155,471.9622,2.0,369.4195,1.0,338.0847,1.0
60156,388.2968,1.0,359.5779,1.0,361.6072,1.0
60157,496.8625,2.0,469.4453,2.0,498.1477,2.0
60158,628.3367,4.0,589.544,3.0,578.4153,3.0
